City,Count of Customer ID,Customer Name,Customer Segment,Sum of Discount,Year,Quarter,Month,Day,Count of Order ID,Order Priority,Count of Postal Code,Sum of Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Sum of Profit,Sum of Quantity ordered new,Region,Count of Row ID,Sum of Sales,Year,Quarter,Month,Day,Ship Mode,Sum of Shipping Cost,State or Province,Sum of Unit Price
Van Buren,1,Sharon Hopkins,Corporate,0.1,2013,Qtr 4,October,20,1,Medium,1,0.4,Office Supplies,Small Box,Xerox 1928,Paper,-113.20400000000001,26,South,1,136.69,2013,Qtr 4,October,22,Regular Air,6.26,Arkansas,5.28
Van Buren,1,Sharon Hopkins,Corporate,0.01,2013,Qtr 4,October,20,1,Medium,1,0.55,Technology,Small Box,6190,Telephones and Communication,-37.4969,23,South,1,1353.84,2013,Qtr 4,October,22,Regular Air,2.5,Arkansas,65.99
Vancouver,1,Keith Forbes,Small Business,0.04,2012,Qtr 4,December,27,1,Not Specified,1,0.59,Office Supplies,Small Pack,Sanford 52201 APSCO Electric Pencil Sharpener,Pens & Art Supplies,547.845,25,West,1,1057.2,2012,Qtr 4,December,28,Express Air,8.99,Washington,40.97
Vancouver,1,Keith Forbes,Small Business,0.06,2012,Qtr 4,December,27,1,Not Specified,1,0.85,Office Supplies,Wrap Bag,Sterling Rubber Bands by Alliance,Rubber Bands,-6.725,17,West,1,77.89,2012,Qtr 4,December,27,Regular Air,0.7,Washington,4.71
Vancouver,1,Keith Forbes,Small Business,0,2013,Qtr 1,February,16,1,Critical,1,0.6,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,-17.16,1,West,1,7.8,2013,Qtr 1,February,17,Regular Air,5.22,Washington,6.24
Vancouver,1,Stuart Holloway,Small Business,0,2010,Qtr 4,October,27,1,Not Specified,1,0.57,Technology,Small Box,5170i,Telephones and Communication,613.89576,12,West,1,1362.2,2010,Qtr 4,October,29,Regular Air,8.99,Washington,125.99
Vancouver,1,Stuart Holloway,Small Business,0.03,2012,Qtr 2,April,20,1,Low,1,0.59,Furniture,Large Box,Westinghouse Clip-On Gooseneck Lamps,Office Furnishings,-0.36000000000000654,1,West,1,10.82,2012,Qtr 2,April,27,Regular Air,10.16,Washington,8.37
Vancouver,1,Stuart Holloway,Small Business,0.01,2013,Qtr 1,January,14,1,Not Specified,1,0.38,Technology,Jumbo Drum,Canon PC940 Copier,Copiers and Fax,-458.8496,10,West,1,4633.1,2013,Qtr 1,January,15,Delivery Truck,49,Washington,449.99
Vancouver,1,Stuart Holloway,Small Business,0.06,2013,Qtr 3,August,1,1,Not Specified,1,0.57,Technology,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Office Machines,-1808.821524,3,West,1,10567.36,2013,Qtr 3,August,3,Delivery Truck,8.73,Washington,3502.14
Vancouver,1,Stuart Holloway,Small Business,0.07,2013,Qtr 4,October,27,1,Medium,1,0.36,Office Supplies,Small Box,Acco D-Ring Binder w/DublLock®,Binders and Binder Accessories,169.439,14,West,1,279.98,2013,Qtr 4,October,28,Regular Air,2.99,Washington,21.38
Vernon Hills,1,Ruth Lamm,Corporate,0.01,2013,Qtr 3,August,2,1,Critical,1,0.56,Furniture,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",Chairs & Chairmats,-70.2144,1,Central,1,368.66,2013,Qtr 3,August,3,Delivery Truck,64.73,Illinois,300.98
Vernon Hills,1,Ruth Lamm,Small Business,0.08,2010,Qtr 4,November,14,1,Medium,1,0.83,Technology,Small Pack,Accessory29,Telephones and Communication,15.371400000000008,28,Central,1,469.69,2010,Qtr 4,November,16,Regular Air,1.25,Illinois,20.99
Vernon Hills,1,Ruth Lamm,Small Business,0.05,2010,Qtr 4,November,23,1,Medium,1,0.37,Technology,Medium Box,"Soundgear Copyboard Conference Phone, Optional Battery",Office Machines,5924.1123,41,Central,1,8585.67,2010,Qtr 4,November,25,Regular Air,13.99,Illinois,204.1
Vernon Hills,1,Ruth Lamm,Small Business,0.06,2011,Qtr 4,October,23,1,Not Specified,1,0.55,Technology,Small Box,StarTAC Series,Telephones and Communication,433.15991999999994,16,Central,1,868.92,2011,Qtr 4,October,25,Regular Air,3.9,Illinois,65.99
Vernon Hills,1,Ruth Lamm,Small Business,0.04,2012,Qtr 3,August,10,1,Critical,1,,Furniture,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,1963.8779999999997,8,Central,1,2846.2,2012,Qtr 3,August,10,Delivery Truck,60,Illinois,349.45
Vernon Hills,1,Ruth Lamm,Small Business,0.01,2012,Qtr 3,August,10,1,Critical,1,0.57,Furniture,Large Box,Dana Halogen Swing-Arm Architect Lamp,Office Furnishings,76.812,11,Central,1,479.84,2012,Qtr 3,August,11,Regular Air,14.45,Illinois,40.97
Vernon Hills,1,Ruth Lamm,Small Business,0.03,2013,Qtr 3,July,13,1,Not Specified,1,0.6,Office Supplies,Large Box,Hoover Portapower™ Portable Vacuum,Appliances,-1904.8761599999998,16,Central,1,84.37,2013,Qtr 3,July,15,Express Air,49,Illinois,4.48
Vestavia Hills,1,Ricky W Clements,Corporate,0.04,2010,Qtr 3,August,23,1,Critical,1,0.53,Furniture,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",Office Furnishings,9.251999999999999,16,South,1,29.08,2010,Qtr 3,August,25,Regular Air,4.08,Alabama,1.74
Vestavia Hills,1,Ricky W Clements,Corporate,0.01,2010,Qtr 3,August,23,1,Critical,1,0.39,Technology,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,Office Machines,-1197.042,21,South,1,2569.57,2010,Qtr 3,August,24,Delivery Truck,56.14,Alabama,119.99
Vestavia Hills,1,Ricky W Clements,Corporate,0.03,2012,Qtr 3,July,22,1,High,1,0.38,Office Supplies,Small Box,Staples Copy Paper (20Lb. and 84 Bright),Paper,130.54199999999997,16,South,1,80.47,2012,Qtr 3,July,24,Regular Air,4.7,Alabama,4.98
Vestavia Hills,1,Ricky W Clements,Home Office,0.01,2012,Qtr 2,June,30,1,Medium,1,0.43,Office Supplies,Wrap Bag,Peel-Off® China Markers,Pens & Art Supplies,-94.48599999999999,18,South,1,188.02,2012,Qtr 3,July,1,Regular Air,1.09,Alabama,9.93
Vestavia Hills,1,Ricky W Clements,Home Office,0.08,2012,Qtr 2,June,30,1,Medium,1,0.38,Office Supplies,Wrap Bag,"Quartet Alpha® White Chalk, 12/Pack",Pens & Art Supplies,482.52,16,South,1,33.6,2012,Qtr 3,July,1,Regular Air,1,Alabama,2.21
Vicksburg,1,Randall Schneider,Small Business,0.04,2011,Qtr 4,November,18,1,Not Specified,1,0.39,Office Supplies,Small Box,Avery 494,Labels,-16.909200000000002,10,South,1,26.48,2011,Qtr 4,November,19,Regular Air,0.5,Mississippi,2.61
Vicksburg,1,Randall Schneider,Small Business,0.01,2011,Qtr 4,November,18,1,Not Specified,1,0.6,Office Supplies,Wrap Bag,Newell 315,Pens & Art Supplies,-115.95219999999999,28,South,1,176.53,2011,Qtr 4,November,19,Regular Air,0.96,Mississippi,5.98
Vicksburg,1,Randall Schneider,Small Business,0,2011,Qtr 4,November,24,1,Not Specified,1,0.64,Technology,Small Box,Belkin ErgoBoard™ Keyboard,Computer Peripherals,-469.443975,21,South,1,695.07,2011,Qtr 4,November,26,Regular Air,6.5,Mississippi,30.98
Victoria,1,Nancy Bennett,Home Office,0.09,2012,Qtr 2,June,16,1,High,1,0.38,Office Supplies,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,-130.504,18,Central,1,149.42,2012,Qtr 2,June,17,Regular Air,8.29,Texas,8.74
Victoria,1,Nancy Bennett,Home Office,0.04,2013,Qtr 3,July,30,1,Not Specified,1,0.36,Technology,Small Pack,Accessory23,Telephones and Communication,-30.376896,2,Central,1,60.5,2013,Qtr 3,August,1,Regular Air,1.25,Texas,35.99
Victoria,1,Nancy Bennett,Small Business,0,2011,Qtr 3,September,30,1,Low,1,0.6,Office Supplies,Wrap Bag,Newell 314,Pens & Art Supplies,5.34,4,Central,1,23.52,2011,Qtr 3,September,30,Regular Air,0.7,Texas,5.58
Victoria,1,Nancy Bennett,Small Business,0.09,2012,Qtr 3,August,7,1,High,1,0.58,Office Supplies,Small Box,Staples 4 Outlet Surge Protector,Appliances,-21.1744,24,Central,1,193,2012,Qtr 3,August,9,Regular Air,3.5,Texas,8.67
Vincennes,1,Pauline Denton,Small Business,0.1,2010,Qtr 1,January,24,1,Low,1,,Furniture,Large Box,Safco Contoured Stacking Chairs,Chairs & Chairmats,875.2844,8,Central,1,1774.5,2010,Qtr 1,January,26,Regular Air,24.49,Indiana,238.4
Vincennes,1,Pauline Denton,Small Business,0.03,2010,Qtr 1,January,24,1,Low,1,0.46,Technology,Large Box,Canon PC-428 Personal Copier,Copiers and Fax,727.7361,5,Central,1,1054.69,2010,Qtr 1,January,26,Express Air,24.49,Indiana,199.99
Vincennes,1,Pauline Denton,Small Business,0.05,2011,Qtr 3,September,6,1,Not Specified,1,0.36,Office Supplies,Small Box,Wilson Jones Impact Binders,Binders and Binder Accessories,-57.9945,9,Central,1,50.41,2011,Qtr 3,September,8,Regular Air,5.74,Indiana,5.18
Vincennes,1,Pauline Denton,Small Business,0.03,2012,Qtr 1,January,16,1,Medium,1,0.36,Office Supplies,Small Box,Xerox 1992,Paper,-53.7664,8,Central,1,50.16,2012,Qtr 1,January,17,Regular Air,5.2,Indiana,5.98
Vincennes,1,Pauline Denton,Small Business,0,2012,Qtr 4,October,20,1,Not Specified,1,0.57,Technology,Small Box,M3682,Telephones and Communication,162.71856,8,Central,1,873.87,2012,Qtr 4,October,22,Regular Air,8.08,Indiana,125.99
Vincennes,1,Pauline Denton,Small Business,0,2013,Qtr 4,November,18,1,Critical,1,0.59,Furniture,Jumbo Drum,Hon Multipurpose Stacking Arm Chairs,Chairs & Chairmats,2615.8070399999997,39,Central,1,8843.52,2013,Qtr 4,November,19,Delivery Truck,64.2,Indiana,216.6
Vineland,1,Larry Spencer,Small Business,0.09,2013,Qtr 4,October,30,1,Low,1,0.38,Office Supplies,Wrap Bag,OIC Thumb-Tacks,Rubber Bands,-2.81,15,East,1,16.71,2013,Qtr 4,November,3,Regular Air,0.7,New Jersey,1.14
Virginia Beach,1,Edna Freeman,Home Office,0.03,2012,Qtr 4,October,3,1,High,1,0.55,Furniture,Small Box,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Office Furnishings,296.7786,20,South,1,1054.11,2012,Qtr 4,October,5,Regular Air,19.99,Virginia,51.75
Virginia Beach,1,Edna Freeman,Home Office,0.03,2012,Qtr 4,October,3,1,High,1,0.39,Office Supplies,Small Box,Avery 479,Labels,4.3503,20,South,1,51.9,2012,Qtr 4,October,5,Regular Air,0.5,Virginia,2.61
Virginia Beach,1,Edna Freeman,Small Business,0.07,2010,Qtr 4,October,19,1,Low,1,0.37,Office Supplies,Small Box,Xerox 1905,Paper,2.232,1,South,1,10.86,2010,Qtr 4,October,19,Regular Air,9.54,Virginia,6.48
Virginia Beach,1,Edna Freeman,Small Business,0.07,2013,Qtr 3,September,12,1,Not Specified,1,0.37,Office Supplies,Small Box,Avery 520,Labels,992.376,13,South,1,41.02,2013,Qtr 3,September,14,Regular Air,0.5,Virginia,3.15
Virginia Beach,1,Edna Freeman,Small Business,0.01,2013,Qtr 3,September,15,1,High,1,0.77,Furniture,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,636.9659999999999,11,South,1,1677.95,2013,Qtr 3,September,16,Delivery Truck,36.09,Virginia,140.98
Virginia Beach,1,Peter Hedrick,Corporate,0,2011,Qtr 1,February,4,1,Medium,1,0.61,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,0.636,11,South,1,693.46,2011,Qtr 1,February,6,Delivery Truck,36.61,Virginia,58.14
Visalia,1,Miriam Proctor,Home Office,0.01,2012,Qtr 2,April,11,1,Critical,1,,Office Supplies,Small Box,"SAFCO Mobile Desk Side File, Wire Frame",Storage & Organization,217.9365,7,West,1,315.85,2012,Qtr 2,April,12,Regular Air,6.22,California,42.76
Visalia,1,Miriam Proctor,Home Office,0.02,2012,Qtr 2,April,11,1,Critical,1,0.43,Technology,Small Pack,Imation DVD-RAM discs,Computer Peripherals,341.9226,14,West,1,495.54,2012,Qtr 2,April,13,Regular Air,1.99,California,35.41
Visalia,1,Miriam Proctor,Home Office,0.08,2012,Qtr 2,April,30,1,Medium,1,0.75,Technology,Small Box,Belkin MediaBoard 104- Keyboard,Computer Peripherals,-103.23,1,West,1,26.28,2012,Qtr 2,May,1,Regular Air,4,California,27.48
Visalia,1,Miriam Proctor,Home Office,0.1,2013,Qtr 3,August,30,1,High,1,0.39,Office Supplies,Small Box,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,-48.41868000000001,23,West,1,160.29,2013,Qtr 3,August,31,Regular Air,6.05,California,7.1
Visalia,1,Miriam Proctor,Home Office,0.01,2013,Qtr 3,August,30,1,High,1,0.39,Technology,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,Office Machines,-41.735083200000005,8,West,1,1006.9,2013,Qtr 3,August,30,Delivery Truck,56.14,California,119.99
Visalia,1,Toni Daly,Corporate,0.07,2011,Qtr 1,January,14,1,Critical,1,0.59,Office Supplies,Small Pack,Acme® Box Cutter Scissors,"Scissors, Rulers and Trimmers",-30.8512,2,West,1,20.45,2011,Qtr 1,January,15,Regular Air,4.68,California,10.23
Visalia,1,Toni Daly,Small Business,0.06,2012,Qtr 1,January,24,1,Not Specified,1,0.35,Office Supplies,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",Envelopes,-15.710799999999999,12,West,1,135.14,2012,Qtr 1,January,26,Regular Air,6.97,California,11.58
Waco,1,Russell Chan,Home Office,0.05,2010,Qtr 3,July,4,1,Medium,1,0.57,Office Supplies,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,Appliances,1766.7795,7,Central,1,2560.55,2010,Qtr 3,July,6,Regular Air,19.99,Texas,363.25
Waco,1,Russell Chan,Home Office,0.01,2010,Qtr 4,December,6,1,Medium,1,0.37,Office Supplies,Small Box,Xerox 1939,Paper,85.875,11,Central,1,227.67,2010,Qtr 4,December,9,Regular Air,9.54,Texas,18.97
Waco,1,Russell Chan,Home Office,0.08,2012,Qtr 2,May,25,1,Critical,1,0.41,Furniture,Small Pack,Eldon Pizzaz™ Desk Accessories,Office Furnishings,-35.96,5,Central,1,12.73,2012,Qtr 2,May,27,Regular Air,4.57,Texas,2.23
Waco,1,Russell Chan,Home Office,0.07,2012,Qtr 2,May,25,1,Critical,1,0.35,Office Supplies,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,-155.526,19,Central,1,80.81,2012,Qtr 2,May,27,Regular Air,5.41,Texas,4.24
Waco,1,Russell Chan,Home Office,0.06,2013,Qtr 3,July,4,1,Medium,1,0.54,Office Supplies,Wrap Bag,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",Pens & Art Supplies,-158.10432,11,Central,1,38.67,2013,Qtr 3,July,5,Regular Air,7.49,Texas,3.34
Waco,1,Russell Chan,Home Office,0.05,2013,Qtr 4,December,6,1,Medium,1,0.78,Furniture,Wrap Bag,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Office Furnishings,-290.96928,22,Central,1,1524.73,2013,Qtr 4,December,8,Express Air,37.58,Texas,70.71
Waco,1,Russell Chan,Small Business,0.03,2011,Qtr 3,September,30,1,Low,1,0.36,Office Supplies,Small Box,Xerox 1899,Paper,-42.45,11,Central,1,63.86,2011,Qtr 4,October,4,Regular Air,4.96,Texas,5.78
Wake Forest,1,Gene Caldwell,Corporate,0.02,2011,Qtr 2,June,1,1,High,1,0.57,Office Supplies,Small Box,"Fellowes Personal Hanging Folder Files, Navy",Storage & Organization,268.272,14,South,1,199.18,2011,Qtr 2,June,2,Regular Air,5.5,North Carolina,13.43
Wake Forest,1,Gene Caldwell,Corporate,0.04,2011,Qtr 2,June,1,1,High,1,0.51,Office Supplies,Wrap Bag,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",Pens & Art Supplies,109.518,1,South,1,6.75,2011,Qtr 2,June,2,Regular Air,1.67,North Carolina,5.98
Wake Forest,1,Gene Caldwell,Corporate,0.06,2012,Qtr 2,May,10,1,High,1,0.66,Technology,Small Box,"Fellowes Mobile Numeric Keypad, Graphite",Computer Peripherals,-102.004,2,South,1,91.13,2012,Qtr 2,May,11,Express Air,16.71,North Carolina,43.22
Wake Forest,1,Gene Caldwell,Corporate,0.01,2012,Qtr 2,May,10,1,High,1,0.43,Technology,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Computer Peripherals,-55.888000000000005,3,South,1,67.37,2012,Qtr 2,May,12,Regular Air,1.99,North Carolina,22.24
Wake Forest,1,Marjorie Maxwell,Home Office,0,2012,Qtr 4,October,31,1,Critical,1,0.39,Office Supplies,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Labels,-6.23,5,South,1,24.81,2012,Qtr 4,November,2,Regular Air,6.89,North Carolina,4.13
Wake Forest,1,Marjorie Maxwell,Home Office,0.05,2012,Qtr 4,October,31,1,Critical,1,0.81,Office Supplies,Small Box,Rogers® Profile Extra Capacity Storage Tub,Storage & Organization,-70.2926,17,South,1,289.99,2012,Qtr 4,November,2,Regular Air,7.04,North Carolina,16.74
Wakefield,1,Elsie Hewitt,Small Business,0.02,2012,Qtr 4,December,31,1,High,1,0.55,Technology,Small Box,Accessory35,Telephones and Communication,-82.76950000000001,1,East,1,30.28,2013,Qtr 1,January,2,Regular Air,1.1,Massachusetts,35.99
Waldorf,1,Frank Hess,Home Office,0.1,2010,Qtr 4,October,10,1,Critical,1,0.4,Office Supplies,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Paper,-3.9312,2,East,1,17.42,2010,Qtr 4,October,12,Regular Air,2.15,Maryland,9.11
Waldorf,1,Frank Hess,Home Office,0.06,2011,Qtr 1,March,3,1,Low,1,0.71,Furniture,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,Tables,-969.0483660000001,12,East,1,4805.53,2011,Qtr 1,March,5,Delivery Truck,42.52,Maryland,400.98
Waldorf,1,Frank Hess,Home Office,0.01,2011,Qtr 1,March,3,1,Low,1,0.36,Office Supplies,Small Box,GBC Imprintable Covers,Binders and Binder Accessories,59.041,10,East,1,114.37,2011,Qtr 1,March,7,Regular Air,5.14,Maryland,10.98
Waldorf,1,Frank Hess,Small Business,0.06,2012,Qtr 3,August,4,1,Not Specified,1,0.57,Technology,Small Box,T18,Telephones and Communication,-66.99264,5,East,1,465.57,2012,Qtr 3,August,6,Regular Air,2.5,Maryland,110.99
Waldorf,1,Frank Hess,Small Business,0.04,2013,Qtr 3,August,10,1,Low,1,0.55,Technology,Small Box,Accessory35,Telephones and Communication,516.7271999999999,25,East,1,748.88,2013,Qtr 3,August,15,Regular Air,1.1,Maryland,35.99
Walker,1,Craig Bryan,Small Business,0.03,2012,Qtr 3,September,4,1,Medium,1,0.55,Furniture,Jumbo Drum,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,Chairs & Chairmats,2820.44,24,Central,1,6357.11,2012,Qtr 3,September,5,Delivery Truck,54.31,Michigan,258.98
Walker,1,Marcus May,Corporate,0.01,2011,Qtr 1,January,27,1,Low,1,0.84,Office Supplies,Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,"Scissors, Rulers and Trimmers",-3.2736,1,Central,1,5.06,2011,Qtr 1,January,31,Regular Air,1.92,Michigan,3.14
Walker,1,Marcus May,Corporate,0.02,2012,Qtr 2,May,6,1,High,1,0.37,Office Supplies,Small Box,Xerox 194,Paper,437.04599999999994,11,Central,1,633.4,2012,Qtr 2,May,9,Regular Air,14.3,Michigan,55.48
Walla Walla,1,Catherine Mullins,Small Business,0.09,2010,Qtr 2,May,21,1,Low,1,0.49,Office Supplies,Wrap Bag,Avery Hi-Liter® Smear-Safe Highlighters,Pens & Art Supplies,-2.87,1,West,1,5.9,2010,Qtr 2,May,25,Regular Air,0.83,Washington,5.84
Walla Walla,1,Catherine Mullins,Small Business,0.02,2013,Qtr 1,February,16,1,Critical,1,0.39,Office Supplies,Small Box,Avery 479,Labels,3.795,2,West,1,5.5,2013,Qtr 1,February,18,Regular Air,0.5,Washington,2.61
Walla Walla,1,Catherine Mullins,Small Business,0.02,2013,Qtr 2,May,21,1,Low,1,0.36,Office Supplies,Wrap Bag,Array® Memo Cubes,Paper,-4.09,1,West,1,10.17,2013,Qtr 2,May,26,Express Air,2.04,Washington,5.18
Walla Walla,1,Joan Hardin,Small Business,0.1,2011,Qtr 1,February,2,1,Not Specified,1,0.76,Furniture,Jumbo Box,Hon 94000 Series Round Tables,Tables,-461.45,6,West,1,1709.45,2011,Qtr 1,February,3,Delivery Truck,54.12,Washington,296.18
Walla Walla,1,Joan Hardin,Small Business,0.02,2011,Qtr 1,February,2,1,Not Specified,1,0.36,Office Supplies,Small Box,Xerox 1899,Paper,-19.04,3,West,1,19.25,2011,Qtr 1,February,3,Regular Air,4.96,Washington,5.78
Walla Walla,1,Joan Hardin,Small Business,0.07,2011,Qtr 1,February,2,1,Not Specified,1,0.56,Office Supplies,Wrap Bag,Newell 337,Pens & Art Supplies,-92.16,9,West,1,29.6,2011,Qtr 1,February,3,Regular Air,3.97,Washington,3.28
Walla Walla,1,Joan Hardin,Small Business,0.07,2012,Qtr 1,February,22,1,Medium,1,0.59,Office Supplies,Wrap Bag,Newell 329,Pens & Art Supplies,3.9,5,West,1,17.33,2012,Qtr 1,February,24,Express Air,0.98,Washington,3.28
Walla Walla,1,Joan Hardin,Small Business,0.1,2012,Qtr 3,July,5,1,Medium,1,0.36,Office Supplies,Small Box,Xerox 193,Paper,-7.4,2,West,1,15.91,2012,Qtr 3,July,6,Express Air,5.15,Washington,5.98
Wallingford,1,Carla S Austin,Small Business,0,2013,Qtr 4,October,4,1,Not Specified,1,0.36,Office Supplies,Small Box,Staples Colored Interoffice Envelopes,Envelopes,-19.1,8,East,1,268.16,2013,Qtr 4,October,4,Regular Air,19.51,Connecticut,30.98
Walpole,1,Michelle Allison,Corporate,0.09,2011,Qtr 1,March,9,1,Low,1,0.54,Office Supplies,Large Box,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,Appliances,455.42,11,East,1,834.63,2011,Qtr 1,March,18,Regular Air,19.95,Massachusetts,76.72
Waltham,1,Ricky Klein,Small Business,0.01,2012,Qtr 3,August,21,1,Medium,1,0.41,Furniture,Small Box,Eldon Wave Desk Accessories,Office Furnishings,-4.134,1,East,1,11.81,2012,Qtr 3,August,23,Regular Air,5.57,Massachusetts,5.89
Waltham,1,Sam Graham Christian,Small Business,0.09,2013,Qtr 4,October,30,1,Low,1,0.37,Office Supplies,Small Box,"Array® Parchment Paper, Assorted Colors",Paper,-130.96,9,East,1,66.39,2013,Qtr 4,November,6,Regular Air,11.15,Massachusetts,7.28
Warner Robins,1,Julian French,Consumer,0.08,2012,Qtr 1,January,28,1,Low,1,0.57,Technology,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,Office Machines,-73.78139999999999,11,South,1,3253.09,2012,Qtr 1,February,1,Delivery Truck,14.7,Georgia,297.64
Warner Robins,1,Julian French,Consumer,0.09,2012,Qtr 1,March,22,1,High,1,0.37,Office Supplies,Small Box,Avery Poly Binder Pockets,Binders and Binder Accessories,-54.208,2,South,1,8.6,2012,Qtr 1,March,24,Regular Air,5.47,Georgia,3.58
Warner Robins,1,Julian French,Consumer,0,2013,Qtr 1,February,13,1,Critical,1,0.4,Office Supplies,Wrap Bag,"Staples Vinyl Coated Paper Clips, 800/Box",Rubber Bands,-518.056,4,South,1,34.21,2013,Qtr 1,February,14,Regular Air,2.82,Georgia,7.89
Warren,1,Marian Alexander,Corporate,0.04,2012,Qtr 3,September,28,1,High,1,0.51,Technology,Small Box,Logitech Cordless Access Keyboard,Computer Peripherals,60.7,10,East,1,298.28,2012,Qtr 3,September,28,Express Air,5.5,Ohio,29.99
Warren,1,Marian Alexander,Home Office,0.08,2012,Qtr 1,January,11,1,Critical,1,0.4,Office Supplies,Small Box,GBC DocuBind P100 Manual Binding Machine,Binders and Binder Accessories,1469.5137,13,East,1,2129.73,2012,Qtr 1,January,12,Regular Air,19.99,Ohio,165.98
Warren,1,Marian Alexander,Home Office,0.04,2012,Qtr 1,January,11,1,Critical,1,0.37,Office Supplies,Small Box,Xerox 207,Paper,-11.0236,1,East,1,11.87,2012,Qtr 1,January,13,Regular Air,5.4,Ohio,6.48
